2019-10-16 21:49:47 status installed bash:amd64 5.0-4ubuntu1
2019-10-16 21:49:47 configure libzstd1:amd64 1.4.3+dfsg-1 <none>
2019-10-16 21:49:47 status unpacked libzstd1:amd64 1.4.3+dfsg-1
2019-10-16 21:49:47 status half-configured libzstd1:amd64 1.4.3+dfsg-1
2019-10-16 21:49:47 status installed libzstd1:amd64 1.4.3+dfsg-1
2019-10-16 21:49:47 configure liblzma5:amd64 5.2.4-1 <none>
2019-10-16 21:49:47 status unpacked liblzma5:amd64 5.2.4-1
2019-10-16 21:49:47 status half-configured liblzma5:amd64 5.2.4-1
2019-10-16 21:49:47 status installed liblzma5:amd64 5.2.4-1
2019-10-16 21:49:47 configure libgpg-error0:amd64 1.36-7 <none>
2019-10-16 21:49:47 status unpacked libgpg-error0:amd64 1.36-7
2019-10-16 21:49:47 status half-configured libgpg-error0:amd64 1.36-7
2019-10-16 21:49:47 status installed libgpg-error0:amd64 1.36-7
2019-10-16 21:49:47 configure libgcc1:amd64 1:9.2.1-9ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libgcc1:amd64 1:9.2.1-9ubuntu2
2019-10-16 21:49:47 status half-configured libgcc1:amd64 1:9.2.1-9ubuntu2
2019-10-16 21:49:47 status installed libgcc1:amd64 1:9.2.1-9ubuntu2
2019-10-16 21:49:47 configure liblz4-1:amd64 1.9.1-1 <none>
2019-10-16 21:49:47 status unpacked liblz4-1:amd64 1.9.1-1
2019-10-16 21:49:47 status half-configured liblz4-1:amd64 1.9.1-1
2019-10-16 21:49:47 status installed liblz4-1:amd64 1.9.1-1
2019-10-16 21:49:47 configure libc-bin:amd64 2.30-0ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:47 status half-configured libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:47 status installed libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:47 configure ncurses-bin:amd64 6.1+20190803-1ubuntu1 <none>
2019-10-16 21:49:47 status unpacked ncurses-bin:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 status half-configured ncurses-bin:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 status installed ncurses-bin:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 configure libacl1:amd64 2.2.53-4 <none>
2019-10-16 21:49:47 status triggers-pending libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:47 status unpacked libacl1:amd64 2.2.53-4
2019-10-16 21:49:47 status half-configured libacl1:amd64 2.2.53-4
2019-10-16 21:49:47 status installed libacl1:amd64 2.2.53-4
2019-10-16 21:49:47 configure libsmartcols1:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status installed libsmartcols1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 configure libgcrypt20:amd64 1.8.4-5ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libgcrypt20:amd64 1.8.4-5ubuntu2
2019-10-16 21:49:47 status half-configured libgcrypt20:amd64 1.8.4-5ubuntu2
2019-10-16 21:49:47 status installed libgcrypt20:amd64 1.8.4-5ubuntu2
2019-10-16 21:49:47 configure zlib1g:amd64 1:1.2.11.dfsg-1ubuntu3 <none>
2019-10-16 21:49:47 status unpacked zlib1g:amd64 1:1.2.11.dfsg-1ubuntu3
2019-10-16 21:49:47 status half-configured zlib1g:amd64 1:1.2.11.dfsg-1ubuntu3
2019-10-16 21:49:47 status installed zlib1g:amd64 1:1.2.11.dfsg-1ubuntu3
2019-10-16 21:49:47 configure libcom-err2:amd64 1.45.3-4ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libcom-err2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status half-configured libcom-err2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status installed libcom-err2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 configure diffutils:amd64 1:3.7-3 <none>
2019-10-16 21:49:47 status unpacked diffutils:amd64 1:3.7-3
2019-10-16 21:49:47 status half-configured diffutils:amd64 1:3.7-3
2019-10-16 21:49:47 status installed diffutils:amd64 1:3.7-3
2019-10-16 21:49:47 configure libsystemd0:amd64 242-7ubuntu3 <none>
2019-10-16 21:49:47 status unpacked libsystemd0:amd64 242-7ubuntu3
2019-10-16 21:49:47 status half-configured libsystemd0:amd64 242-7ubuntu3
2019-10-16 21:49:47 status installed libsystemd0:amd64 242-7ubuntu3
2019-10-16 21:49:47 configure hostname:amd64 3.22 <none>
2019-10-16 21:49:47 status unpacked hostname:amd64 3.22
2019-10-16 21:49:47 status half-configured hostname:amd64 3.22
2019-10-16 21:49:47 status installed hostname:amd64 3.22
2019-10-16 21:49:47 configure libpcre3:amd64 2:8.39-12 <none>
2019-10-16 21:49:47 status unpacked libpcre3:amd64 2:8.39-12
2019-10-16 21:49:47 status half-configured libpcre3:amd64 2:8.39-12
2019-10-16 21:49:47 status installed libpcre3:amd64 2:8.39-12
2019-10-16 21:49:47 configure libcap-ng0:amd64 0.7.9-2 <none>
2019-10-16 21:49:47 status unpacked libcap-ng0:amd64 0.7.9-2
2019-10-16 21:49:47 status half-configured libcap-ng0:amd64 0.7.9-2
2019-10-16 21:49:47 status installed libcap-ng0:amd64 0.7.9-2
2019-10-16 21:49:47 configure libext2fs2:amd64 1.45.3-4ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libext2fs2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status half-configured libext2fs2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status installed libext2fs2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 configure libncurses6:amd64 6.1+20190803-1ubuntu1 <none>
2019-10-16 21:49:47 status unpacked libncurses6:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 status half-configured libncurses6:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 status installed libncurses6:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 configure libaudit1:amd64 1:2.8.5-2ubuntu1 <none>
2019-10-16 21:49:47 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu1
2019-10-16 21:49:47 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu1
2019-10-16 21:49:47 status installed libaudit1:amd64 1:2.8.5-2ubuntu1
2019-10-16 21:49:47 configure libuuid1:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libuuid1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status half-configured libuuid1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status installed libuuid1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 configure libss2:amd64 1.45.3-4ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libss2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status half-configured libss2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status installed libss2:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 configure libpcre2-8-0:amd64 10.32-5 <none>
2019-10-16 21:49:47 status unpacked libpcre2-8-0:amd64 10.32-5
2019-10-16 21:49:47 status half-configured libpcre2-8-0:amd64 10.32-5
2019-10-16 21:49:47 status installed libpcre2-8-0:amd64 10.32-5
2019-10-16 21:49:47 configure libncursesw6:amd64 6.1+20190803-1ubuntu1 <none>
2019-10-16 21:49:47 status unpacked libncursesw6:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 status half-configured libncursesw6:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 status installed libncursesw6:amd64 6.1+20190803-1ubuntu1
2019-10-16 21:49:47 configure logsave:amd64 1.45.3-4ubuntu2 <none>
2019-10-16 21:49:47 status unpacked logsave:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status half-configured logsave:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status installed logsave:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 configure libfdisk1:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libfdisk1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status half-configured libfdisk1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status installed libfdisk1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 configure bsdutils:amd64 1:2.34-0.1ubuntu2 <none>
2019-10-16 21:49:47 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu2
2019-10-16 21:49:47 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu2
2019-10-16 21:49:47 status installed bsdutils:amd64 1:2.34-0.1ubuntu2
2019-10-16 21:49:47 configure libprocps7:amd64 2:3.3.15-2ubuntu3 <none>
2019-10-16 21:49:47 status unpacked libprocps7:amd64 2:3.3.15-2ubuntu3
2019-10-16 21:49:47 status half-configured libprocps7:amd64 2:3.3.15-2ubuntu3
2019-10-16 21:49:47 status installed libprocps7:amd64 2:3.3.15-2ubuntu3
2019-10-16 21:49:47 configure e2fsprogs:amd64 1.45.3-4ubuntu2 <none>
2019-10-16 21:49:47 status unpacked e2fsprogs:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status half-configured e2fsprogs:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 status installed e2fsprogs:amd64 1.45.3-4ubuntu2
2019-10-16 21:49:47 configure libselinux1:amd64 2.9-2 <none>
2019-10-16 21:49:47 status unpacked libselinux1:amd64 2.9-2
2019-10-16 21:49:47 status half-configured libselinux1:amd64 2.9-2
2019-10-16 21:49:47 status installed libselinux1:amd64 2.9-2
2019-10-16 21:49:47 configure sed:amd64 4.7-1 <none>
2019-10-16 21:49:47 status unpacked sed:amd64 4.7-1
2019-10-16 21:49:47 status half-configured sed:amd64 4.7-1
2019-10-16 21:49:47 status installed sed:amd64 4.7-1
2019-10-16 21:49:47 configure findutils:amd64 4.6.0+git+20190209-2ubuntu1 <none>
2019-10-16 21:49:47 status unpacked findutils:amd64 4.6.0+git+20190209-2ubuntu1
2019-10-16 21:49:47 status half-configured findutils:amd64 4.6.0+git+20190209-2ubuntu1
2019-10-16 21:49:47 status installed findutils:amd64 4.6.0+git+20190209-2ubuntu1
2019-10-16 21:49:47 configure libmount1:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:47 status unpacked libmount1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status half-configured libmount1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status installed libmount1:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 configure libsemanage1:amd64 2.9-3 <none>
2019-10-16 21:49:47 status unpacked libsemanage1:amd64 2.9-3
2019-10-16 21:49:47 status half-configured libsemanage1:amd64 2.9-3
2019-10-16 21:49:47 status installed libsemanage1:amd64 2.9-3
2019-10-16 21:49:47 configure tar:amd64 1.30+dfsg-6 <none>
2019-10-16 21:49:47 status unpacked tar:amd64 1.30+dfsg-6
2019-10-16 21:49:47 status half-configured tar:amd64 1.30+dfsg-6
2019-10-16 21:49:47 status installed tar:amd64 1.30+dfsg-6
2019-10-16 21:49:47 configure coreutils:amd64 8.30-3ubuntu2 <none>
2019-10-16 21:49:47 status unpacked coreutils:amd64 8.30-3ubuntu2
2019-10-16 21:49:47 status half-configured coreutils:amd64 8.30-3ubuntu2
2019-10-16 21:49:47 status installed coreutils:amd64 8.30-3ubuntu2
2019-10-16 21:49:47 configure fdisk:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:47 status unpacked fdisk:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status half-configured fdisk:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 status installed fdisk:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:47 configure dpkg:amd64 1.19.7ubuntu2 <none>
2019-10-16 21:49:47 status unpacked dpkg:amd64 1.19.7ubuntu2
2019-10-16 21:49:47 status half-configured dpkg:amd64 1.19.7ubuntu2
2019-10-16 21:49:47 status installed dpkg:amd64 1.19.7ubuntu2
2019-10-16 21:49:47 configure grep:amd64 3.3-1build1 <none>
2019-10-16 21:49:47 status unpacked grep:amd64 3.3-1build1
2019-10-16 21:49:47 status half-configured grep:amd64 3.3-1build1
2019-10-16 21:49:47 status installed grep:amd64 3.3-1build1
2019-10-16 21:49:47 configure perl-base:amd64 5.28.1-6build1 <none>
2019-10-16 21:49:47 status unpacked perl-base:amd64 5.28.1-6build1
2019-10-16 21:49:47 status half-configured perl-base:amd64 5.28.1-6build1
2019-10-16 21:49:47 status installed perl-base:amd64 5.28.1-6build1
2019-10-16 21:49:47 configure init-system-helpers:all 1.57 <none>
2019-10-16 21:49:47 status unpacked init-system-helpers:all 1.57
2019-10-16 21:49:47 status half-configured init-system-helpers:all 1.57
2019-10-16 21:49:47 status installed init-system-helpers:all 1.57
2019-10-16 21:49:47 configure gzip:amd64 1.10-0ubuntu3 <none>
2019-10-16 21:49:47 status unpacked gzip:amd64 1.10-0ubuntu3
2019-10-16 21:49:47 status half-configured gzip:amd64 1.10-0ubuntu3
2019-10-16 21:49:47 status installed gzip:amd64 1.10-0ubuntu3
2019-10-16 21:49:47 configure procps:amd64 2:3.3.15-2ubuntu3 <none>
2019-10-16 21:49:47 status unpacked procps:amd64 2:3.3.15-2ubuntu3
2019-10-16 21:49:47 status half-configured procps:amd64 2:3.3.15-2ubuntu3
2019-10-16 21:49:47 status installed procps:amd64 2:3.3.15-2ubuntu3
2019-10-16 21:49:47 configure debconf:all 1.5.73 <none>
2019-10-16 21:49:47 status unpacked debconf:all 1.5.73
2019-10-16 21:49:47 status half-configured debconf:all 1.5.73
2019-10-16 21:49:47 status installed debconf:all 1.5.73
2019-10-16 21:49:47 configure libpam0g:amd64 1.3.1-5ubuntu1 <none>
2019-10-16 21:49:47 status unpacked libpam0g:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:47 status half-configured libpam0g:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:47 status installed libpam0g:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:47 configure dash:amd64 0.5.10.2-6 <none>
2019-10-16 21:49:47 status unpacked dash:amd64 0.5.10.2-6
2019-10-16 21:49:47 status half-configured dash:amd64 0.5.10.2-6
2019-10-16 21:49:48 status installed dash:amd64 0.5.10.2-6
2019-10-16 21:49:48 configure libpam-modules-bin:amd64 1.3.1-5ubuntu1 <none>
2019-10-16 21:49:48 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:48 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:48 status installed libpam-modules-bin:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:48 configure libpam-modules:amd64 1.3.1-5ubuntu1 <none>
2019-10-16 21:49:48 status unpacked libpam-modules:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:48 status half-configured libpam-modules:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:48 status installed libpam-modules:amd64 1.3.1-5ubuntu1
2019-10-16 21:49:48 configure passwd:amd64 1:4.5-1.1ubuntu4 <none>
2019-10-16 21:49:48 status unpacked passwd:amd64 1:4.5-1.1ubuntu4
2019-10-16 21:49:48 status half-configured passwd:amd64 1:4.5-1.1ubuntu4
2019-10-16 21:49:48 status installed passwd:amd64 1:4.5-1.1ubuntu4
2019-10-16 21:49:48 configure libpam-runtime:all 1.3.1-5ubuntu1 <none>
2019-10-16 21:49:48 status unpacked libpam-runtime:all 1.3.1-5ubuntu1
2019-10-16 21:49:48 status half-configured libpam-runtime:all 1.3.1-5ubuntu1
2019-10-16 21:49:48 status installed libpam-runtime:all 1.3.1-5ubuntu1
2019-10-16 21:49:48 configure login:amd64 1:4.5-1.1ubuntu4 <none>
2019-10-16 21:49:48 status unpacked login:amd64 1:4.5-1.1ubuntu4
2019-10-16 21:49:48 status half-configured login:amd64 1:4.5-1.1ubuntu4
2019-10-16 21:49:48 status installed login:amd64 1:4.5-1.1ubuntu4
2019-10-16 21:49:48 configure util-linux:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:48 status unpacked util-linux:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:48 status half-configured util-linux:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:48 status installed util-linux:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:48 configure mount:amd64 2.34-0.1ubuntu2 <none>
2019-10-16 21:49:48 status unpacked mount:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:48 status half-configured mount:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:48 status installed mount:amd64 2.34-0.1ubuntu2
2019-10-16 21:49:48 configure sysvinit-utils:amd64 2.95-5ubuntu2 <none>
2019-10-16 21:49:48 status unpacked sysvinit-utils:amd64 2.95-5ubuntu2
2019-10-16 21:49:48 status half-configured sysvinit-utils:amd64 2.95-5ubuntu2
2019-10-16 21:49:48 status installed sysvinit-utils:amd64 2.95-5ubuntu2
2019-10-16 21:49:48 trigproc libc-bin:amd64 2.30-0ubuntu2 <none>
2019-10-16 21:49:48 status half-configured libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:48 status installed libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:49 startup archives unpack
2019-10-16 21:49:49 install adduser:all <none> 3.118ubuntu1
2019-10-16 21:49:49 status half-installed adduser:all 3.118ubuntu1
2019-10-16 21:49:49 status unpacked adduser:all 3.118ubuntu1
2019-10-16 21:49:49 install apt:amd64 <none> 1.9.4
2019-10-16 21:49:49 status triggers-pending libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:49 status half-installed apt:amd64 1.9.4
2019-10-16 21:49:49 status unpacked apt:amd64 1.9.4
2019-10-16 21:49:49 install bzip2:amd64 <none> 1.0.6-9.2
2019-10-16 21:49:49 status half-installed bzip2:amd64 1.0.6-9.2
2019-10-16 21:49:49 status unpacked bzip2:amd64 1.0.6-9.2
2019-10-16 21:49:49 install gpgv:amd64 <none> 2.2.12-1ubuntu3
2019-10-16 21:49:49 status half-installed gpgv:amd64 2.2.12-1ubuntu3
2019-10-16 21:49:49 status unpacked gpgv:amd64 2.2.12-1ubuntu3
2019-10-16 21:49:49 install libapt-pkg5.90:amd64 <none> 1.9.4
2019-10-16 21:49:49 status half-installed libapt-pkg5.90:amd64 1.9.4
2019-10-16 21:49:49 status unpacked libapt-pkg5.90:amd64 1.9.4
2019-10-16 21:49:49 install libffi6:amd64 <none> 3.2.1-9
2019-10-16 21:49:49 status half-installed libffi6:amd64 3.2.1-9
2019-10-16 21:49:49 status unpacked libffi6:amd64 3.2.1-9
2019-10-16 21:49:49 install libgmp10:amd64 <none> 2:6.1.2+dfsg-4
2019-10-16 21:49:49 status half-installed libgmp10:amd64 2:6.1.2+dfsg-4
2019-10-16 21:49:49 status unpacked libgmp10:amd64 2:6.1.2+dfsg-4
2019-10-16 21:49:49 install libgnutls30:amd64 <none> 3.6.9-5ubuntu1
2019-10-16 21:49:49 status half-installed libgnutls30:amd64 3.6.9-5ubuntu1
2019-10-16 21:49:49 status unpacked libgnutls30:amd64 3.6.9-5ubuntu1
2019-10-16 21:49:49 install libhogweed4:amd64 <none> 3.4.1-1
2019-10-16 21:49:49 status half-installed libhogweed4:amd64 3.4.1-1
2019-10-16 21:49:49 status unpacked libhogweed4:amd64 3.4.1-1
2019-10-16 21:49:49 install libidn2-0:amd64 <none> 2.2.0-2
2019-10-16 21:49:49 status half-installed libidn2-0:amd64 2.2.0-2
2019-10-16 21:49:49 status unpacked libidn2-0:amd64 2.2.0-2
2019-10-16 21:49:49 install libnettle6:amd64 <none> 3.4.1-1
2019-10-16 21:49:49 status half-installed libnettle6:amd64 3.4.1-1
2019-10-16 21:49:49 status unpacked libnettle6:amd64 3.4.1-1
2019-10-16 21:49:49 install libp11-kit0:amd64 <none> 0.23.17-2
2019-10-16 21:49:49 status half-installed libp11-kit0:amd64 0.23.17-2
2019-10-16 21:49:49 status unpacked libp11-kit0:amd64 0.23.17-2
2019-10-16 21:49:50 install libseccomp2:amd64 <none> 2.4.1-0ubuntu0.19.10.3
2019-10-16 21:49:50 status half-installed libseccomp2:amd64 2.4.1-0ubuntu0.19.10.3
2019-10-16 21:49:50 status unpacked libseccomp2:amd64 2.4.1-0ubuntu0.19.10.3
2019-10-16 21:49:50 install libstdc++6:amd64 <none> 9.2.1-9ubuntu2
2019-10-16 21:49:50 status half-installed libstdc++6:amd64 9.2.1-9ubuntu2
2019-10-16 21:49:50 status unpacked libstdc++6:amd64 9.2.1-9ubuntu2
2019-10-16 21:49:50 install libtasn1-6:amd64 <none> 4.14-3
2019-10-16 21:49:50 status half-installed libtasn1-6:amd64 4.14-3
2019-10-16 21:49:50 status unpacked libtasn1-6:amd64 4.14-3
2019-10-16 21:49:50 install libunistring2:amd64 <none> 0.9.10-2
2019-10-16 21:49:50 status half-installed libunistring2:amd64 0.9.10-2
2019-10-16 21:49:50 status unpacked libunistring2:amd64 0.9.10-2
2019-10-16 21:49:50 install ubuntu-keyring:all <none> 2018.09.18.1
2019-10-16 21:49:50 status half-installed ubuntu-keyring:all 2018.09.18.1
2019-10-16 21:49:50 status unpacked ubuntu-keyring:all 2018.09.18.1
2019-10-16 21:49:50 trigproc libc-bin:amd64 2.30-0ubuntu2 <none>
2019-10-16 21:49:50 status half-configured libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:50 status installed libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:50 startup packages configure
2019-10-16 21:49:50 configure adduser:all 3.118ubuntu1 <none>
2019-10-16 21:49:50 status unpacked adduser:all 3.118ubuntu1
2019-10-16 21:49:50 status half-configured adduser:all 3.118ubuntu1
2019-10-16 21:49:50 status installed adduser:all 3.118ubuntu1
2019-10-16 21:49:50 configure libunistring2:amd64 0.9.10-2 <none>
2019-10-16 21:49:50 status triggers-pending libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:50 status unpacked libunistring2:amd64 0.9.10-2
2019-10-16 21:49:50 status half-configured libunistring2:amd64 0.9.10-2
2019-10-16 21:49:50 status installed libunistring2:amd64 0.9.10-2
2019-10-16 21:49:50 configure libffi6:amd64 3.2.1-9 <none>
2019-10-16 21:49:50 status unpacked libffi6:amd64 3.2.1-9
2019-10-16 21:49:50 status half-configured libffi6:amd64 3.2.1-9
2019-10-16 21:49:50 status installed libffi6:amd64 3.2.1-9
2019-10-16 21:49:50 configure libidn2-0:amd64 2.2.0-2 <none>
2019-10-16 21:49:50 status unpacked libidn2-0:amd64 2.2.0-2
2019-10-16 21:49:50 status half-configured libidn2-0:amd64 2.2.0-2
2019-10-16 21:49:50 status installed libidn2-0:amd64 2.2.0-2
2019-10-16 21:49:50 configure bzip2:amd64 1.0.6-9.2 <none>
2019-10-16 21:49:50 status unpacked bzip2:amd64 1.0.6-9.2
2019-10-16 21:49:50 status half-configured bzip2:amd64 1.0.6-9.2
2019-10-16 21:49:50 status installed bzip2:amd64 1.0.6-9.2
2019-10-16 21:49:50 configure ubuntu-keyring:all 2018.09.18.1 <none>
2019-10-16 21:49:50 status unpacked ubuntu-keyring:all 2018.09.18.1
2019-10-16 21:49:50 status half-configured ubuntu-keyring:all 2018.09.18.1
2019-10-16 21:49:50 status installed ubuntu-keyring:all 2018.09.18.1
2019-10-16 21:49:50 configure libseccomp2:amd64 2.4.1-0ubuntu0.19.10.3 <none>
2019-10-16 21:49:50 status unpacked libseccomp2:amd64 2.4.1-0ubuntu0.19.10.3
2019-10-16 21:49:50 status half-configured libseccomp2:amd64 2.4.1-0ubuntu0.19.10.3
2019-10-16 21:49:50 status installed libseccomp2:amd64 2.4.1-0ubuntu0.19.10.3
2019-10-16 21:49:50 configure libgmp10:amd64 2:6.1.2+dfsg-4 <none>
2019-10-16 21:49:50 status unpacked libgmp10:amd64 2:6.1.2+dfsg-4
2019-10-16 21:49:50 status half-configured libgmp10:amd64 2:6.1.2+dfsg-4
2019-10-16 21:49:50 status installed libgmp10:amd64 2:6.1.2+dfsg-4
2019-10-16 21:49:50 configure libp11-kit0:amd64 0.23.17-2 <none>
2019-10-16 21:49:50 status unpacked libp11-kit0:amd64 0.23.17-2
2019-10-16 21:49:50 status half-configured libp11-kit0:amd64 0.23.17-2
2019-10-16 21:49:50 status installed libp11-kit0:amd64 0.23.17-2
2019-10-16 21:49:50 configure libnettle6:amd64 3.4.1-1 <none>
2019-10-16 21:49:50 status unpacked libnettle6:amd64 3.4.1-1
2019-10-16 21:49:50 status half-configured libnettle6:amd64 3.4.1-1
2019-10-16 21:49:50 status installed libnettle6:amd64 3.4.1-1
2019-10-16 21:49:50 configure gpgv:amd64 2.2.12-1ubuntu3 <none>
2019-10-16 21:49:50 status unpacked gpgv:amd64 2.2.12-1ubuntu3
2019-10-16 21:49:50 status half-configured gpgv:amd64 2.2.12-1ubuntu3
2019-10-16 21:49:50 status installed gpgv:amd64 2.2.12-1ubuntu3
2019-10-16 21:49:50 configure libtasn1-6:amd64 4.14-3 <none>
2019-10-16 21:49:50 status unpacked libtasn1-6:amd64 4.14-3
2019-10-16 21:49:50 status half-configured libtasn1-6:amd64 4.14-3
2019-10-16 21:49:50 status installed libtasn1-6:amd64 4.14-3
2019-10-16 21:49:50 configure libstdc++6:amd64 9.2.1-9ubuntu2 <none>
2019-10-16 21:49:50 status unpacked libstdc++6:amd64 9.2.1-9ubuntu2
2019-10-16 21:49:50 status half-configured libstdc++6:amd64 9.2.1-9ubuntu2
2019-10-16 21:49:50 status installed libstdc++6:amd64 9.2.1-9ubuntu2
2019-10-16 21:49:50 configure libhogweed4:amd64 3.4.1-1 <none>
2019-10-16 21:49:50 status unpacked libhogweed4:amd64 3.4.1-1
2019-10-16 21:49:50 status half-configured libhogweed4:amd64 3.4.1-1
2019-10-16 21:49:50 status installed libhogweed4:amd64 3.4.1-1
2019-10-16 21:49:50 configure libgnutls30:amd64 3.6.9-5ubuntu1 <none>
2019-10-16 21:49:50 status unpacked libgnutls30:amd64 3.6.9-5ubuntu1
2019-10-16 21:49:50 status half-configured libgnutls30:amd64 3.6.9-5ubuntu1
2019-10-16 21:49:50 status installed libgnutls30:amd64 3.6.9-5ubuntu1
2019-10-16 21:49:50 configure libapt-pkg5.90:amd64 1.9.4 <none>
2019-10-16 21:49:50 status unpacked libapt-pkg5.90:amd64 1.9.4
2019-10-16 21:49:50 status half-configured libapt-pkg5.90:amd64 1.9.4
2019-10-16 21:49:50 status installed libapt-pkg5.90:amd64 1.9.4
2019-10-16 21:49:50 configure apt:amd64 1.9.4 <none>
2019-10-16 21:49:50 status unpacked apt:amd64 1.9.4
2019-10-16 21:49:50 status half-configured apt:amd64 1.9.4
2019-10-16 21:49:51 status installed apt:amd64 1.9.4
2019-10-16 21:49:51 trigproc libc-bin:amd64 2.30-0ubuntu2 <none>
2019-10-16 21:49:51 status half-configured libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:51 status installed libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:56 startup archives unpack
2019-10-16 21:49:56 upgrade libc6:amd64 2.30-0ubuntu2 2.30-0ubuntu2
2019-10-16 21:49:56 status triggers-pending libc-bin:amd64 2.30-0ubuntu2
2019-10-16 21:49:56 status half-configured libc6:amd64 2.30-0ubuntu2
2019-10-16 21:49:56 status unpacked libc6:amd64 2.30-0ubuntu2
2019-10-16 21:49:56 status half-installed libc6:amd64 2.30-0ubuntu2
2019-10-16 21:49:57 status unpacked libc6:amd64 2.30-0ubuntu2
2019-10-16 21:49:57 upgrade libgcc1:amd64 1:9.2.1-9ubuntu2 1:9.2.1-9ubuntu2
